"PK_ApplianceID","CK_SiteID","CK_RoomID","Row Type","Type","Year of Manufacture on Nameplate","Vintage","Vintage_notes","Serial","Make","Model","Energy Star","Washer-Dryer Matched Pair","Washer Depth","Washer Depth_notes","Washer Diameter","Washer Diameter_notes","Washer Size","Washer Size_notes","Washer Primary","Wifi Enabled","Notes","Room Name","Room Type"
"Appliance_00021872","SITE_01841","Room_00022350","Washer","Vertical Axis (with agitator)","No",2015,,"C51820338","Kenmore","110.2232510","Yes","Yes",23.0000,,17.0000,,3.0000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021873","SITE_01842","Room_00022356","Washer","Vertical Axis (with agitator)","No",2000,,"S 0005309793","Amana","ALW780QAW","No","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021874","SITE_01843","Room_00022371","Washer","Horizontal Axis","No",2008,,"CW0130275","Roper","Rtw4340sq0","No","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021875","SITE_01844","Room_00022382","Washer","Vertical Axis (with agitator)","No",2002,,"11217959AN","Amana","Alw880qaw","No","Yes",14.0000,,20.0000,,2.5000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021876","SITE_01846","Room_00022413","Washer","Horizontal Axis","No",2015,,"C50643470","Whirlpool","Wtw7040dw0","Yes","No",23.0000,,23.0000,,5.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021877","SITE_01847","Room_00022434","Washer","Vertical Axis (with agitator)","No",2002,,"CM2323558","Whirlpool","TAWS800JQ1","No","No",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021878","SITE_01848","Room_00022441","Washer","Vertical Axis (with agitator)","No",2005,,"26546018JA","Maytag","Mav2755aww","No","No",17.0000,,20.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021879","SITE_01849","Room_00022455","Washer","Vertical Axis (with agitator)","No",2017,,"RH148102G","General Electric","Wdsr2080d5ww","No","Yes",19.0000,,18.0000,,2.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021880","SITE_01850","Room_00022471","Washer","Stacked Washer/Dryer","No",2003,,"MP2201957","Kenmore","110.92962102","No","No",16.0000,,16.0000,,1.9000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021881","SITE_01851","Room_00022480","Washer","Horizontal Axis","No",2013,,"C33931382","Maytag","Mvwc360aw0","Yes","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021882","SITE_01852","Room_00022499","Washer","Vertical Axis (with agitator)","No",2001,,"CL4206742","KitchenAid","KAWS850JQ3","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021883","SITE_01853","Room_00022511","Washer","Vertical Axis (with agitator)","No",1997,,"CG2273649","Kenmore","110.27812692","No","No",,"Unknown",,"Unknown",3.1000,,"Yes","No","Clothes in it","Laundry_1","Laundry"
"Appliance_00021884","SITE_01854","Room_00022517","Washer","Horizontal Axis","No",2010,,"005KWQW1404","Kenmore","796.80512900","No","Yes",26.0000,,24.0000,,6.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021885","SITE_01855","Room_00022535","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Hotpoint","Unknown","No","No",16.0000,,16.0000,,1.9000,,"Yes","No","Cant find nameplate","Laundry_1","Laundry"
"Appliance_00021886","SITE_01856","Room_00022542","Washer","Horizontal Axis","No",2015,,"0BEY5AEGA01050J","Samsung","WF45H6300AW/A2","Yes","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021887","SITE_01857","Room_00022559","Washer","Horizontal Axis","No",2014,,"C42820320","Admiral","Atw4676bq1","No","No",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021888","SITE_01858","Room_00022568","Washer","Horizontal Axis","No",2016,,"C60940379","Kenmore","110.25132411","No","Yes",22.0000,,22.0000,,4.8000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00022409","SITE_01860","Room_00022605","Washer","Vertical Axis (without agitator)","No",2016,,"VF125672H","Hotpoint","HSWP1000M4WW","No","No",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00022400","SITE_01861","Room_00022616","Washer","Vertical Axis (with agitator)","No",2015,,"RF139245H","Hotpoint","HTWP1400F2WW","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00022414","SITE_01862","Room_00022623","Washer","Vertical Axis (with agitator)","No",2005,,"Cs3602637","Kenmore","110.26852500","No","Yes",22.0000,,18.0000,,3.2000,,"Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00022395","SITE_01863","Room_00022625","Washer","Vertical Axis (with agitator)","No",2014,,"DD902553G","General Electric","GTWN2000D1WW","No","No",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00022413","SITE_01864","Room_00022635","Washer","Vertical Axis (without agitator)","No",2012,,"C23130819","Maytag","Mvwx500xw2","Yes","Yes",21.0000,,21.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022383","SITE_01865","Room_00022650","Washer","Horizontal Axis","No",2003,,"24877062AX","Maytag","mah6500aww","No","Yes",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022394","SITE_01866","Room_00022658","Washer","Vertical Axis (with agitator)","No",1989,,"215814XL","Maytag","LA105","No","Yes",14.0000,,19.0000,,2.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022401","SITE_01867","Room_00022683","Washer","Vertical Axis (with agitator)","No",2002,,"CM0857806","Kenmore","110.23812100","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022417","SITE_01868","Room_00022693","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","Maytag","Unknown","Yes","Yes",20.0000,,20.0000,,3.6000,,"Yes","No","Cannot locate nameplate","Laundry_1","Laundry"
"Appliance_00021889","SITE_01869","Room_00022701","Washer","Vertical Axis (with agitator)","No",2012,,"XC20821838","Frigidaire","WDL-W--1","No","Yes",17.0000,,20.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022367","SITE_01870","Room_00022709","Washer","Vertical Axis (with agitator)","No",2007,,"VL137586G","General Electric","Wpre6100g0wt","No","No",23.0000,,19.0000,,3.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00022399","SITE_01871","Room_00022719","Washer","Horizontal Axis","No",2016,,"703VWHJ1C417","LG","WM3270CW","Yes","Yes",19.0000,,22.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021892","SITE_01876","Room_00022771","Washer","Stacked Washer/Dryer","No",2002,,"MM4746684","Whirlpool","LTE5243DQ3","No","No",14.0000,,15.0000,,1.4000,,"Yes","No","N/A","Closet_2","Closet"
"Appliance_00021894","SITE_01882","Room_00022812","Washer","Vertical Axis (with agitator)","No",2007,,"CU1420979","Estate","Etw4300tq0","No","Yes",15.0000,,19.0000,,2.5000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021895","SITE_01883","Room_00022821","Washer","Vertical Axis (with agitator)","No",2017,,"HH900822H","Hotpoint","Vbxr1090d8ww","No","No",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021896","SITE_01885","Room_00022832","Washer","Horizontal Axis","No",2011,,"HL22093644","Whirlpool","WFW9151YW00","Yes","Yes",16.0000,,20.0000,,2.9000,,"Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00021897","SITE_01887","Room_00022853","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","Sears","110.16972500","Yes","No",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Other_1","Other"
"Appliance_00021898","SITE_01889","Room_00022877","Washer","Unknown","No",,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",,"Unknown",,"Unknown",,"Unknown","Yes","Unknown","N/A","Laundry_1","Laundry"
"Appliance_00021279","SITE_01891","Room_00022901","Washer","Vertical Axis (with agitator)","No",1997,,"CG3108473","Kenmore","110.26712693","No","Unknown",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021366","SITE_01892","Room_00022915","Washer","Vertical Axis (with agitator)","No",2007,,"CU2840264","Kenmore","110.27831600","No","Yes",18.0000,,19.0000,,3.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021357","SITE_01893","Room_00022937","Washer","Vertical Axis (without agitator)","Yes",2005,,"N/A","Whirlpool","WTW8500BW0","Yes","No",22.0000,,21.0000,,4.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021527","SITE_01894","Room_00022951","Washer","Vertical Axis (with agitator)","No",1989,,"127934 XJ","Maytag","Se1000 07","No","Yes",14.0000,,22.0000,,3.1000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021533","SITE_01895","Room_00022969","Washer","Vertical Axis (without agitator)","No",2011,,"C10430810","Maytag","MVWX500XW0","No","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021367","SITE_01897","Room_00022989","Washer","Horizontal Axis","No",2015,,"506PNMH1L179","LG","WM3370HWA","Yes","No",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021292","SITE_01898","Room_00023008","Washer","Horizontal Axis","No",,"Unknown","Unknown","Whirlpool","Unknown","Yes","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","Unknown","In use","Laundry_1","Laundry"
"Appliance_00021397","SITE_01899","Room_00023015","Washer","Vertical Axis (with agitator)","No",,"Unknown","CX0613208","Kenmore","82891810","No","Unknown",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021353","SITE_01900","Room_00023039","Washer","Vertical Axis (with agitator)","No",1998,,"CH 4648571","Kenmore","110.29812890","No","No",21.0000,,19.0000,,3.4000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021457","SITE_01901","Room_00023049","Washer","Horizontal Axis","No",2008,,"858080084484008373","Bosch","Wfmc2201uc/15","Yes","No",20.0000,,21.0000,,4.0000,,"Yes","No","N/A","Garage_2","Garage"
"Appliance_00021530","SITE_01902","Room_00023073","Washer","Horizontal Axis","No",2010,,"010KWEL14052","Kenmore","796.40272900","Yes","No",16.0000,,22.0000,,3.5000,,"Yes","No","N/A","Garage_2","Garage"
"Appliance_00021249","SITE_01903","Room_00023077","Washer","Vertical Axis (with agitator)","No",2006,,"CT2133402","Whirlpool","LSC5000","No","Yes",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021575","SITE_01904","Room_00023097","Washer","Horizontal Axis","No",2011,,"Y3NJ54AB700441Y","Samsung","WF350ANP/XAA","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021381","SITE_01905","Room_00023114","Washer","Horizontal Axis","No",2011,,"102KWWZ00369","LG","Mw2140cw","Yes","No",15.0000,,22.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021332","SITE_01906","Room_00023133","Washer","Horizontal Axis","Yes",2007,,"N/A","Kenmore","417.47102700","No","Yes",15.0000,,18.0000,,2.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021532","SITE_01907","Room_00023146","Washer","Horizontal Axis","No",2006,,"ZL202940T","General Electric","WBVH5100HWW","Yes","No",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021354","SITE_01908","Room_00023167","Washer","Horizontal Axis","No",2006,,"HLT4114551","Kenmore","110.47532601","Yes","Yes",17.0000,,21.0000,,3.4000,,"Yes","No","N/A","Bathroom_2","Bathroom"
"Appliance_00021350","SITE_01910","Room_00023189","Washer","Horizontal Axis","No",2009,,"910KWAT02536","LG","Wm2050cw","Yes","Unknown",17.0000,,20.0000,,3.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021528","SITE_01911","Room_00023202","Washer","Horizontal Axis","No",2016,,"C63350200","Whirlpool","Wfw92hefw0","Yes","Yes",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021346","SITE_01912","Room_00023213","Washer","Horizontal Axis","Yes",2006,,"N/A","Kenmore","417.84052500","No","Yes",18.0000,,24.0000,,4.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021247","SITE_01913","Room_00023222","Washer","Vertical Axis (with agitator)","No",1997,,"CG0973361","Kenmore","110.27812690","No","No",18.0000,,18.0000,,2.7000,,"Yes","No","N/A","Bathroom_6","Bathroom"
"Appliance_00021577","SITE_01914","Room_00023240","Washer","Vertical Axis (without agitator)","No",2015,,"C50330408","Whirlpool","Wtw5800bw0","Yes","No",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021344","SITE_01915","Room_00023255","Washer","Horizontal Axis","No",2011,,"C11650063","Maytag","MHW6000XR2","Yes","Yes",19.0000,,24.0000,,5.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021349","SITE_01916","Room_00023267","Washer","Vertical Axis (without agitator)","Yes",2014,,"N/A","Samsung","Wa50f9a7dsp/a2","Yes","Yes",23.0000,,22.0000,,5.1000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021339","SITE_01917","Room_00023289","Washer","Horizontal Axis","No",2010,,"005KWFN02763","LG","WM2501HWA","Yes","Yes",19.0000,,22.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021374","SITE_01918","Room_00023300","Washer","Vertical Axis (with agitator)","No",1983,,"351687","Maytag","La503","No","Unknown",16.0000,,22.0000,,3.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021384","SITE_01919","Room_00023307","Washer","Horizontal Axis","No",2014,,"411PNSV6C166","LG","Wm3570hva","Yes","Yes",19.0000,,22.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021337","SITE_01920","Room_00023334","Washer","Horizontal Axis","No",2006,,"CAT0409757","KitchenAid","KHWS02RMT1","No","Yes",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021336","SITE_01921","Room_00023340","Washer","Vertical Axis (with agitator)","No",2002,,"CM0407705","Whirlpool","LSQ9110K111","No","No",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021487","SITE_01922","Room_00023355","Washer","Vertical Axis (with agitator)","No",1992,,"CX0308876","Whirlpool","La5580xtno","No","Yes",21.0000,,18.0000,,3.1000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00021421","SITE_01923","Room_00023371","Washer","Horizontal Axis","No",2003,,"CSP 4205641","Kenmore","110.44921 300","No","Yes",21.0000,,21.0000,,4.2000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021398","SITE_01924","Room_00023383","Washer","Vertical Axis (with agitator)","No",2003,,"CP5212607","Kenmore","110.24932202","No","Yes",16.0000,,22.0000,,3.5000,,"Yes","No","N/A","Garage_2","Garage"
"Appliance_00021248","SITE_01925","Room_00023397","Washer","Vertical Axis (without agitator)","No",,"Unknown","Unknown","Samsung","Unknown","No","No",20.0000,,18.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021294","SITE_01926","Room_00023420","Washer","Horizontal Axis","No",2002,,"CSM 0808638","Whirlpool","GHW9200LQ","Yes","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","Clothes in washer","Laundry_1","Laundry"
"Appliance_00021372","SITE_01927","Room_00023428","Washer","Vertical Axis (with agitator)","Yes",2004,,"N/A","Kenmore","417.94812301","No","No",18.0000,,16.0000,,2.1000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021717","SITE_01928","Room_00023452","Washer","Horizontal Axis","No",,"Unknown","Unknown","Maytag","Unknown","Unknown","Yes",,"Unknown",,"Unknown",,"Unknown","Yes","No","Customer using washer","Hall_2","Hall"
"Appliance_00021718","SITE_01929","Room_00023473","Washer","Vertical Axis (without agitator)","No",2015,,"C50430088","Whirlpool","WTW5800BW0","Yes","No",19.0000,,21.0000,,3.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021719","SITE_01930","Room_00023481","Washer","Horizontal Axis","No",2011,,"Y09354ABA05145R","Samsung","WF350ANW XAA 04","No","Yes",16.0000,,21.0000,,3.2000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021899","SITE_01931","Room_00023494","Washer","Vertical Axis (without agitator)","No",2012,,"C20735515","Whirlpool","Wtw5500xw2","Yes","Yes",14.0000,,20.0000,,2.5000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023782","SITE_01932",,"Washer","Vertical Axis (with agitator)","Yes",1997,,"Unknown","Maytag","Unknown","No","No",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Laundry"
"Appliance_00022190","SITE_01933","Room_00023533","Washer","Horizontal Axis","No",2005,,"CSS0101580","Whirlpool","Ghw9150pw0","Yes","Yes",22.0000,,16.0000,,2.6000,,"Yes","No","N/A","Hall_1","Hall"
"Appliance_00021900","SITE_01934","Room_00023543","Washer","Horizontal Axis","No",2013,,"Y6YC5AED802538P","Samsung","WF405ATPAWR/A2","Yes","No",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021901","SITE_01935","Room_00023565","Washer","Unknown","No",,"Unknown","Unknown","Unknown","Unknown","Unknown","Unknown",,"Unknown",,"Unknown",,"Unknown","Unknown","Unknown","N/A","Laundry_1","Laundry"
"Appliance_00021902","SITE_01936","Room_00023572","Washer","Horizontal Axis","No",2016,,"601PNVZ78815","Kenmore","796.41382411","No","Yes",16.0000,,22.0000,,3.5000,,"Yes","No","N/A","Bathroom_1","Bathroom"
"Appliance_00021903","SITE_01937","Room_00023589","Washer","Vertical Axis (with agitator)","No",2002,,"CM 0238063","Kenmore","110.23832100","No","Yes",,"Unknown",18.0000,,3.2000,,"Yes","No","N/A","Garage_2","Garage"
"Appliance_00022189","SITE_01938","Room_00023605","Washer","Vertical Axis (with agitator)","No",2002,,"CM3301794","Whirlpool","SAWS900JQ0","Yes","No",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Basement_1","Basement"
"Appliance_00021720","SITE_01939","Room_00023611","Washer","Horizontal Axis","No",2013,,"C34350108","Whirlpool","WFW88HEAC0","Yes","Yes",18.0000,,22.0000,,4.0000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023783","SITE_01940",,"Washer","Vertical Axis (with agitator)","Yes",2007,,"Unknown","Kenmore","Unknown","No","No",,"Unknown",,"Unknown",,"Unknown","Yes","N/A","N/A","Unknown","Garage"
"Appliance_00022309","SITE_01942","Room_00023651","Washer","Vertical Axis (with agitator)","No",,"Unknown","Unknown","General Electric","Unknown","Yes","Unknown",20.0000,,18.0000,,2.9000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021904","SITE_01943","Room_00023664","Washer","Horizontal Axis","No",2009,,"CSY4602244","Maytag","Mhwe450ww01","Yes","Yes",18.0000,,21.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021905","SITE_01944","Room_00023671","Washer","Vertical Axis (with agitator)","Yes",2016,,"N/A","Samsung","Wa50k8600av/a2","Yes","No",26.0000,,24.0000,,6.8000,,"Yes","Yes","N/A","Garage_2","Garage"
"Appliance_00021906","SITE_01945","Room_00023691","Washer","Vertical Axis (with agitator)","No",2004,,"CR2005800","Roper","RAX4232PQ0","No","No",16.0000,,19.0000,,2.6000,,"Yes","No","Washer shared by duplex","Laundry_1","Laundry"
"Appliance_00021721","SITE_01946","Room_00023695","Washer","Vertical Axis (with agitator)","No",1998,,"CH2653925","Kenmore","110.28803890","No","No",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Basement_2","Basement"
"Appliance_00021907","SITE_01947","Room_00023717","Washer","Vertical Axis (with agitator)","No",2005,,"EEN572413","Fisher & Paykel","GWL 11 US","No","No",19.0000,,18.0000,,2.8000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021908","SITE_01948","Room_00023723","Washer","Combined Washer/Dryer in one drum","No",1999,,"15096001WD","Maytag","Lse7806ace","No","No",35.0000,,12.0000,,2.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021909","SITE_01948","Room_00023723","Washer","Horizontal Axis","No",,"Unknown","Unknown","Whirlpool","Unknown","Unknown","No",35.0000,,15.0000,,3.6000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00023136","SITE_01948","Room_00023719","Washer","Unknown","Unknown",,"Unknown","Unknown","Unknown","Unknown","Unknown","No",,"Unknown",,"Unknown",,"Unknown","Unknown","Unknown","N/A","Family Room_2","Family Room"
"Appliance_00021910","SITE_01949","Room_00023734","Washer","Vertical Axis (without agitator)","No",2010,,"AT175239G","General Electric","Whre5550k2ww","Yes","No",20.0000,,20.0000,,3.6000,,"Yes","No","N/A","Laundry_2","Laundry"
"Appliance_00021911","SITE_01950","Room_00023760","Washer","Vertical Axis (with agitator)","No",2007,,"CU1941393","Kenmore","110.27831600","No","Yes",18.0000,,20.0000,,3.3000,,"Yes","No","N/A","Laundry_1","Laundry"
"Appliance_00021912","SITE_01951","Room_00023773","Washer","Vertical Axis (with agitator)","No",1991,,"CA1259490","Kenmore","110.82872120","No","Yes",17.0000,,22.0000,,3.7000,,"Yes","No","N/A","Other_1","Other"
