DB_SiteID,PK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,N Floors,In MF Complex?,Qty Buildings in Complex,Qty Studio Units,Qty One-Bedroom Units,Qty Two-Bedroom Units,Qty Three-Bedroom Units,Qty Four-Bedroom Units,Total Units in Building,Limited to 55 or Older?,Limited to Low Income?,Conditioned Area,Construction,Framing Type,Foundation Type,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Total Wall Area,Total Wall U-Value,Wall UA,Total Floor Area,Total Floor U-Value,Floor UA,Whole House UA,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Strata Territory,Strata Population Estimate,Area of Conditioned Common Space,Total Residential Floor Area,Total Non-Residential Floor Area,Total Conditioned Area,Total Window Area,Unit Window UA,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Annual Residential Electric Usage (kWh),Annual Residential Gas Usage (Therms),Annual Building Electric Usage (kWh),Annual Building Gas Usage (Therms),Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Residential Electric Usage (kBtu),Annual Residential Gas Usage (kBtu),Annual Building Electric Usage (kBtu),Annual Building Gas Usage (kBtu),Central Building Heat,Common Area Primary Heating System,Common Area Primary Heating Fuel,Common Area Primary Cooling System
BLDG_00256,BLDG_8E294136-8DBC-AD4C-9035-CB6482F2ED32,Puget Sound,"Thurston, WA",Puget Sound Energy,,N,OLYMPIA,WA,98516,Unknown,42787,1,1,3,Yes,12,0,9,9,0,0,18,No,No,,Frame,Wood,"> 90% Slab ",7208,2.52844500632111E-2,182.2503160556256,16200,0.117302052785924,1900.2932551319686,7208,6.1199785618889842E-2,441.12805474095796,3109.2516259285521,174610.46633562891,N/A,PSE - Non-King County,3652.769231,0,21528,0,21528,1541,32.5322222222222,Electric Baseboard,Electric,N/A,9700.5814630904952,N/A,N/A,N/A,595770.91113716585,N/A,33098.383952064767,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00257,BLDG_7C898F32-6190-1648-AE24-6BF010704E35,Puget Sound,"Skagit, WA",Puget Sound Energy,,N,BURLINGTON,WA,98233,1978,42780,1,1,3,Yes,15,0,4,4,2,0,12,No,No,,Frame,Wood,"> 90% Crawlspace ",5532,4.4644995224437621E-2,246.97611358158892,10128,0.39,3949.92,5436,Exclude,Exclude,Exclude,112231.67774453897,N/A,PSE - Non-King County,3652.769231,0,12156,0,12156,999.583333333333,31.6534722222222,Electric Baseboard,Electric,N/A,9255.5136060392852,N/A,1165.5144720675391,N/A,382934.48446436698,N/A,31579.812423806041,N/A,3976.7353786944436,N/A,N/A,N/A,N/A,N/A
BLDG_00258,BLDG_C626259A-AE45-7645-869D-AE9E7C5A7F22,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,BREMERTON,WA,98310,1988,42819,1,1,3,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,143,Yes,No,,Frame over concrete slab,Wood,"> 90% Slab ",46720,2.52844500632111E-2,1181.2895069532226,44496,8.3787180561374103E-2,3728.1943862589019,46720,3.6637937759976334E-2,1711.7244521460943,10314.064178691551,N/A,N/A,PSE - Non-King County,291.25,18933,87128,0,106061,9718.04166666667,25.8241666666667,Zonal Heat,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00259,BLDG_3037D101-F563-A841-9BBC-BBB8B8F49C69,Puget Sound,"Whatcom, WA",Puget Sound Energy,,N,BELLINGHAM,WA,98225,1975,42788,1,1,3,Yes,14,0,4,12,0,0,16,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5140,2.52844500632111E-2,129.96207332490505,9984,8.3787180561374103E-2,836.53121072475903,5140,5.9081712062256812E-2,303.68,1687.6243951607753,131654.13190245273,N/A,PSE - Non-King County,3652.769231,0,15420,0,15420,1098.55555555556,26.0906944444444,Electric Baseboard,Electric,N/A,8032.5680045356457,N/A,3133.0438298823942,N/A,449203.89805116871,N/A,27407.122031475621,N/A,10689.945547558729,N/A,N/A,N/A,N/A,N/A
BLDG_00260,BLDG_DC438EDA-B467-1D4B-9C13-6265B21AD70C,Puget Sound,"Pierce, WA",Puget Sound Energy,,N,LAKEWOOD,WA,98439,Unknown,42768,1,1,2,Yes,2,0,8,8,0,0,16,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",2808,2.5284450063211096E-2,70.998735777496762,5309,0.11111111111111099,589.88888888888823,2808,8.7350427350427348E-2,245.28,1313.6965135552739,N/A,N/A,PSE - Non-King County,3652.769231,0,5616,0,5616,1072.44444444444,25.4705555555556,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00261,BLDG_36DBE03A-2A59-8D4E-B632-4B74420F814D,Puget Sound,"Whatcom, WA",Puget Sound Energy,,N,BELLINGHAM,WA,98225,1986,42789,1,1,2.5,Yes,5,0,12,12,0,0,24,No,No,,Frame,Wood,"> 90% Conditioned Basement ",4822,2.52844500632111E-2,121.92161820480392,10548,Exclude,Exclude,4822,Exclude,Exclude,Exclude,N/A,N/A,PSE - Non-King County,3652.769231,804,13662,0,14466,1852.5,29.33125,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00262,BLDG_0D944D86-AE0E-3F4E-8D12-616FA75B9191,Puget Sound,"Pierce, WA",Puget Sound Energy,,N,PUYALLUP,WA,98372,1983,42767,1,1,2,Yes,19,0,0,12,0,0,12,No,No,,Unknown,Wood,Other,3825,4.4644995224437621E-2,170.7671067334739,6953,8.3787180561374103E-2,582.57226644323418,3825,7.8057516339869279E-2,298.57,1340.9500398433747,N/A,N/A,PSE - Non-King County,3652.769231,0,7650,0,7650,760.633333333333,24.0867222222222,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00263,BLDG_7A1CD1FE-9A96-BD49-BB60-9F8CD696BDA3,Puget Sound,"Pierce, WA",Puget Sound Energy,,N,PUYALLUP,WA,98372,1970,42767,1,1,1,Yes,10,0,4,0,0,0,4,No,No,,Frame,Wood,"> 90% Crawlspace ",2738,4.4644995224437621E-2,122.23799692451021,1776,8.3787180561374103E-2,148.80603267700042,2738,8.4741388828299E-2,232.02192261188267,665.18872999117116,30211.380045773076,N/A,PSE - Non-King County,3652.769231,0,1776,0,1776,426.638888888889,40.5306944444444,Electric Baseboard,Electric,Packaged AC,7552.845011443269,N/A,N/A,N/A,103081.22871617773,N/A,25770.307179044434,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00264,BLDG_75BDF631-EA8D-4D30-B13F-7AB5E23E7F49,Puget Sound,"Whatcom, WA",Puget Sound Energy,,N,BELLINGHAM,WA,98226,2001,42791,1,1,3,Yes,18,3,15,15,3,0,36,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5570,2.52844500632111E-2,140.83438685208583,14004,5.3319114902692602E-2,746.68088509730717,5570,6.7860566632327798E-2,377.98335614206582,2172.6536280914588,294269.83074355568,N/A,PSE - Non-King County,3652.769231,294,16670,0,16964,2387.25,25.19875,Electric Baseboard,Electric,N/A,7486.6892379666315,N/A,24749.01817675693,N/A,1004048.6624970119,N/A,25544.583679942145,N/A,84443.650019094639,N/A,N/A,N/A,N/A,N/A
BLDG_00496,BLDG_9FC72C8C-61EF-4341-BBFB-45EEB96BA74F,Western Washington,"Clark, WA",Clark PUD,,Y,VANCOUVER,WA,98665,1970,42809,1,1,2,Yes,12,0,0,12,0,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",6300,4.7197640117994107E-2,297.34513274336285,7350,0.11225738333947416,825.0917675451351,6300,5.6777777777777774E-2,357.7,1986.3991502884983,98332.768324498102,N/A,BPA,2181.47130761994,1200,11400,0,12600,934.170833333333,42.1885208333333,Electric Baseboard,Electric,Packaged AC,8194.3973603748418,N/A,N/A,N/A,335511.40552318754,N/A,27959.283793598959,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00266,BLDG_87E1D5F1-0DBE-8442-893F-4BEB72B85FEC,Puget Sound,"Snohomish, WA",Snohomish PUD,Puget Sound Energy,Y,MUKILTEO,WA,98275,2000,42777,1,1,4,Yes,2,Unknown,Unknown,Unknown,Unknown,Unknown,57,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,26215.616437212331,SnoPUD,2183.10431154381,11817,47268,0,59085,6565.73697916667,43.7715798611111,Stove/Fireplace,Natural Gas,N/A,N/A,459.92309538968999,N/A,N/A,N/A,2621561.6437212331,N/A,45992.309538968999,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00267,BLDG_187B7855-58A0-5845-95AB-863CDF14EB34,Puget Sound,"Snohomish, WA",Snohomish PUD,Puget Sound Energy,Y,EDMONDS,WA,98020,1984,42797,1,1,2.5,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,40,No,No,,Frame,Wood,"> 90% Crawlspace ",10191,4.3351307740972088E-2,441.79317718824655,10772,9.5238095238095191E-2,1025.9047619047615,10141,8.4741388828299E-2,859.36242410778016,3645.4492520896774,N/A,6502.22090691212,SnoPUD,2183.10431154381,3327,27246,0,30573,3469.44444444444,32.9597222222222,Furnace,Natural Gas,N/A,N/A,162.55552267280299,N/A,N/A,N/A,650222.09069121198,N/A,16255.5522672803,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00268,BLDG_11D64730-24A2-B243-B91C-277A0AA1F5B6,Puget Sound,"Pierce, WA",Puget Sound Energy,,N,PUYALLUP,WA,98371,1985,42768,1,1,2,Yes,2,0,1,6,0,0,7,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",3782,4.4644995224437621E-2,168.84737193882307,6288,9.7751710654936486E-2,614.66275659824066,3782,8.0296139608672656E-2,303.68,1449.484850759286,67310.908781026112,N/A,PSE - Non-King County,3652.769231,0,7110,0,7110,669.763888888889,51.7563888888889,Electric Baseboard,Electric,Packaged AC,9360.0321082713508,N/A,1790.6840231266592,N/A,229664.8207608611,N/A,31936.429553421847,N/A,6109.8138869081613,N/A,N/A,N/A,N/A,N/A
BLDG_00269,BLDG_805F2257-3496-40D5-8345-663812EAD31F,Puget Sound,"Whatcom, WA",Puget Sound Energy,,N,BLAINE,WA,98230,1978,42790,1,1,2,Yes,9,0,0,8,0,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",8568,2.5284450063211103E-2,216.63716814159272,10323,8.3787180561374103E-2,864.93506493506482,8568,4.2794635612472418E-2,366.6644379276637,2155.9755598932097,N/A,N/A,PSE - Non-King County,3652.769231,0,8568,0,8568,1011.05555555556,88.4673611111111,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00270,BLDG_1ACD0F43-55F6-C748-818C-409F57AC9063,Western Washington,"Kitsap, WA",Puget Sound Energy,,N,PORT ORCHARD,WA,98366,1977,42797,1,1,2,Yes,8,0,4,8,0,0,12,No,No,,Frame,Wood,"> 90% Slab ",3600,4.4644995224437614E-2,160.72198280797542,3782,0.17540846250523673,663.39480519480526,3600,8.4741388828299E-2,305.06899978187641,1776.7057877846571,95840.092133334576,N/A,PSE - Non-King County,291.25,0,7200,0,7200,1704,53.96,Electric Baseboard,Electric,N/A,7986.6743444445483,N/A,N/A,N/A,327006.39435893757,N/A,27250.5328632448,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00271,BLDG_5B1C4DC7-B260-B24A-BD83-226B7C34CA37,Puget Sound,"King, WA",Puget Sound Energy,,N,FEDERAL WAY,WA,98001,2003,42769,1,1,3,Yes,27,0,2,7,3,0,12,No,No,,Frame,Wood,"> 90% Conditioned Basement ",4774.8,4.4644995224437621E-2,213.17092319764475,10800,0.27405720472819306,2959.8178110644849,4724.5,7.2270836693639665E-2,341.44356795910062,3928.720968887897,130911.20949814547,7665.324970770539,PSE - King County,4650.536998,0,14173.5,0,14173.5,1090.23333333333,34.5240555555556,Zonal Heat,Electric,N/A,10192.945373293178,638.77708089754492,8595.8650186273499,N/A,446669.04680767236,766532.49707705388,34778.329613676324,63877.708089754495,29329.091443556517,N/A,N/A,N/A,N/A,N/A
BLDG_00272,BLDG_CDCD83EE-AD7B-4E4B-9237-B80D375EA315,Puget Sound,"King, WA",Puget Sound Energy,,N,AUBURN,WA,98002,1980,42769,1,1,2,Yes,3,0,2,8,0,0,10,No,No,,Frame,Wood,"> 90% Slab ",5967,2.52844500632111E-2,150.87231352718064,10040.5,8.2945516350327111E-2,832.81445691545935,5967,Exclude,Exclude,Exclude,133138.96422162408,N/A,PSE - King County,4650.536998,241.5,11934,0,12175.5,1085.13888888889,41.2352777777778,Electric Baseboard,Electric,N/A,11226.740321087658,N/A,20871.561010747479,N/A,454270.14592418133,N/A,38305.637975551086,N/A,71213.766168670394,N/A,N/A,N/A,N/A,N/A
BLDG_00273,BLDG_123C94AC-C6A4-5548-B3B3-EE109D1E17A0,Puget Sound,"King, WA",Puget Sound Energy,,N,KENT,WA,98030,1957,42772,1,1,1,No,1,4,5,0,0,0,9,No,No,,Frame,Wood,Other,5368,4.4644995224437621E-2,239.65433436478116,2436,0.12910481472985974,314.49932868193832,5368,0.11397485567867313,611.81702528311735,1599.7881883298369,N/A,N/A,PSE - King County,4650.536998,0,5368,0,5368,1141.625,48.2019444444445,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00274,BLDG_3CEC8052-D35D-744D-A348-8D0333D7449A,Puget Sound,"King, WA",Puget Sound Energy,,N,BELLEVUE,WA,98004,1963,42795,1,1,3,No,1,0,16,2,0,0,18,No,No,,Frame,Wood,Other,4974,4.4644995224437621E-2,222.06420624635274,7230,8.0988702467636314E-2,585.54831884101054,4974,0.12332884640287957,613.43768200792294,2024.0152070952861,110292.40283695137,N/A,PSE - King County,4650.536998,300,11300,0,11600,1586.75,33.4980555555556,Electric Baseboard,Electric,N/A,5623.4544472377156,N/A,9070.2227866724897,N/A,376317.67847967806,N/A,19187.226573975084,N/A,30947.600148126534,N/A,N/A,N/A,N/A,N/A
BLDG_00275,BLDG_BED69F49-E806-4189-A0A6-B6A3442A4EAD,Puget Sound,"King, WA",Puget Sound Energy,,N,BELLEVUE,WA,98007,1980,42775,1,1,2,Yes,7,0,0,6,2,0,8,No,No,,Frame,Wood,"> 90% Slab ",3264,4.4644995224437628E-2,145.72126441256441,5472,8.3787180561374103E-2,458.48345203183908,3264,5.6360294117647064E-2,183.96,1493.3758275555147,N/A,N/A,PSE - King County,4650.536998,0,6084,0,6084,1007.44444444444,88.1513888888889,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00219,BLDG_9CEBD3E2-3C11-4C00-BBD5-3E5D01042954,Western Montana,"Lincoln, MT",Flathead Electric Cooperative,,Y,LIBBY,MT,59923,1978,42999,2,1,1,Yes,3,0,0,2,0,0,2,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",1900,2.951697010113101E-2,56.082243192148916,1232,8.3787180561374103E-2,103.2258064516129,1900,0.18844198178731283,358.03976539589439,571.52156503965625,15896.705722257508,N/A,BPA,528.925423728814,45,1855,0,1900,142.5625,27.086875,Electric Baseboard,Electric,Packaged AC,7948.3528611287538,N/A,N/A,N/A,54239.559924342611,N/A,27119.779962171306,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00254,BLDG_7CA5D533-3D05-3147-861D-035D6EF2073E,Puget Sound,"Island, WA",Puget Sound Energy,,N,OAK HARBOR,WA,98277,1983,42781,1,1,2,Yes,4,0,4,9,8,0,21,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,PSE - Non-King County,3652.769231,0,12512,0,12512,1302,43.4,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00278,BLDG_419E12D1-649F-F440-A1E0-6576340C691E,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,BOTHELL,WA,98012,2014,42774,1,1,4,Yes,7,0,0,8,8,8,24,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,SnoPUD,2183.10431154381,0,31500,0,31500,3080.83333333333,48.7798611111111,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00279,BLDG_33A16DA8-A620-174A-AE2A-05B8152A2163,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,BOTHELL,WA,98012,1988,42798,1,1,2,Yes,16,0,0,4,0,0,4,No,No,,Unknown,Unknown,Unknown,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,N/A,N/A,SnoPUD,2183.10431154381,0,4248,0,4248,344.265555555556,43.7220277777778,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00280,BLDG_C4F39FE5-C9EE-F742-83DD-9F75D2DFF1A2,Puget Sound,"King, WA",Puget Sound Energy,,N,KENMORE,WA,98028,2016,42800,1,1,4,No,1,0,2,8,2,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,86277.868602999457,N/A,PSE - King County,4650.536998,0,13560,0,13560,1001.37333333333,46.5268222222222,Zonal Heat,Electric,N/A,7108.816441994798,N/A,972.07129906187049,N/A,294380.08767343411,N/A,24255.281700086249,N/A,3316.7072723991018,N/A,N/A,N/A,N/A,N/A
BLDG_00281,BLDG_1BC0A9CE-8FC3-AF47-B8ED-4A32BDBE7C0A,Puget Sound,"King, WA",Puget Sound Energy,Puget Sound Energy,N,KIRKLAND,WA,98033,1995,42776,1,1,3,Yes,7,0,0,24,0,0,24,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",6290,3.2180209171359601E-2,202.41351568785188,14112,5.3319114902692602E-2,752.43934950679795,6290,5.1993640699523044E-2,327.03999999999996,3027.6128651946497,N/A,7831.2612730309684,PSE - King County,4650.536998,0,18870,0,18870,4594,72.7383333333333,Furnace,Natural Gas,Central AC,N/A,326.30255304295702,N/A,N/A,N/A,783126.12730309682,N/A,32630.255304295701,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00282,BLDG_726253F1-8396-8249-8906-4EBA14994C40,Puget Sound,"King, WA",Puget Sound Energy,,N,MERCER ISLAND,WA,98040,1960,42774,1,1,4,No,1,0,18,4,0,0,22,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,136691.5660160938,N/A,PSE - King County,4650.536998,675,14205,0,14880,1784.25347222222,30.8189236111111,Electric Baseboard,Electric,N/A,5839.7533036121304,N/A,8216.9933366269324,N/A,466391.62324691203,N/A,19925.238271924587,N/A,28036.381264571093,N/A,N/A,N/A,N/A,N/A
BLDG_00283,BLDG_E154EF41-1B20-0348-9B21-7373C3059B24,Puget Sound,"King, WA",Puget Sound Energy,,N,REDMOND,WA,98052,1969,42823,1,1,5,Yes,9,Unknown,Unknown,Unknown,Unknown,Unknown,40,No,No,,Frame over concrete slab,Unknown,Mixed Crawlspace and Conditioned Basement,11238,4.4644995224437621E-2,501.72045633222996,24640,0.11225738333947416,2766.0219254846434,11238,4.0014237408791599E-2,449.68,7107.7887151502064,480743.93975553312,N/A,PSE - King County,4650.536998,3048,41904,0,44952,4481.89166666667,84.7591583333333,Electric Baseboard,Electric,N/A,12018.598493888328,N/A,N/A,N/A,1640298.322445879,N/A,41007.458061146979,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00284,BLDG_5CE31671-F358-F642-BCFA-B4C9A6C09976,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,LYNNWOOD,WA,98087,1991,42776,1,1,3,Yes,15,0,20,0,0,0,20,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4720,2.52844500632111E-2,119.34260429835639,11210,Exclude,Exclude,4720,Exclude,Exclude,Exclude,N/A,N/A,SnoPUD,2183.10431154381,0,13800,0,13800,2900,55.1,Electric Baseboard,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00285,BLDG_21DF1977-F3C8-AE4A-96AB-6F31C4373EB2,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,LYNNWOOD,WA,98087,2001,42800,1,1,3,Yes,22,0,0,0,8,0,8,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4743,4.4644995224437621E-2,211.75121234950763,10600,5.3319114902692595E-2,565.18261796854154,4743,6.5258275353152012E-2,309.52,1526.8081747624935,N/A,N/A,SnoPUD,2183.10431154381,0,6045,0,6045,1158.82722222222,55.0442930555556,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00286,BLDG_64E5AE06-0098-894E-8000-0DD6A85D240F,Puget Sound,"King, WA",Snohomish PUD,,Y,LYNNWOOD,WA,98087,1988,42773,1,1,2.5,Yes,33,0,2,8,2,0,12,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",4992,2.52844500632111E-2,126.21997471554981,9563,8.3787180561374103E-2,801.25680770842052,4992,6.6097756410256406E-2,329.96,1921.3334490906368,N/A,N/A,SnoPUD,2183.10431154381,0,12480,0,12480,895.083333333333,55.3247222222222,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00233,BLDG_846078C7-95F9-6D45-B590-3A73AA387E33,Western Montana,"Lincoln, MT",Flathead Electric Cooperative,,Y,LIBBY,MT,59923,1980,42625,2,1,1,Yes,3,0,6,2,0,0,8,Yes,No,,Frame over concrete slab,Wood,"> 90% Slab ",6380,2.52844500632111E-2,161.31479140328682,2832,0.22880914713469891,647.98750468546734,6380,4.0504702194357367E-2,258.42,1254.091184977643,75573.005962153926,N/A,BPA,528.925423728814,888,5492,0,6380,490.444444444444,23.2961111111111,Electric Baseboard,Electric,N/A,6919.1272283857688,N/A,20219.988135067768,N/A,257855.09634286919,N/A,23608.062103252243,N/A,68990.599516851216,N/A,N/A,N/A,N/A,N/A
BLDG_00288,BLDG_AD82A135-40C1-D642-ABB0-C2AF533EE64B,Puget Sound,"King, WA",Puget Sound Energy,,N,AUBURN,WA,98092,2007,42824,1,1,3,Yes,3,0,5,17,7,0,29,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",9360,4.4644995224437621E-2,417.87715530073615,10440,0.11225738333947416,1171.9670820641102,9360,3.6188034188034186E-2,338.71999999999997,2456.1467373648466,239328.71877884827,N/A,PSE - King County,4650.536998,2246,25834,0,28080,1388.375,18.1925,Electric Baseboard,Electric,N/A,7187.5927190650555,N/A,30888.529925961648,N/A,816589.58847343025,N/A,24524.06635744997,N/A,105391.66410738113,N/A,N/A,N/A,N/A,N/A
BLDG_00277,BLDG_6C3F8D28-3230-384B-B3CE-E9249588FE3D,Puget Sound,"Snohomish, WA",Snohomish PUD,,Y,BOTHELL,WA,98012,1999,42773,1,1,3,Yes,7,Unknown,Unknown,Unknown,Unknown,Unknown,18,No,No,,Frame over concrete slab,Wood,"> 90% Slab ",5948,2.52844500632111E-2,150.39190897597962,12600,5.3319114902692602E-2,671.82084777392674,5948,5.6631251666720353E-2,336.84268491365265,2577.215441663559,N/A,N/A,SnoPUD,2183.10431154381,0,17748,0,17748,3732,78.7866666666667,Zonal Heat,Electric,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00025,BLDG_9C82BB06-A214-2C4E-8A69-D4344DE0BF09,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98104,2004,42777,1,1,4,No,1,Unknown,Unknown,Unknown,Unknown,Unknown,50,No,Yes,,Rigid frame (concrete or steel),Concrete,"> 90% Slab ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,367300.10849361849,N/A,SCL,2632.67659063625,4875,57300,23425,85600,4704.42708333333,65.8619791666667,Zonal Heat,Electric,N/A,7346.0021698723704,N/A,N/A,N/A,1253227.9701802263,N/A,25064.559403604526,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00291,BLDG_7A82E9F8-E034-E74F-ACA0-EB3B337CDE81,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98105,2009,42768,1,1,4.5,No,1,0,95,0,0,0,95,Yes,Yes,,Frame over concrete slab,Wood,> 90% Slab,14256,2.52844500632111E-2,360.45512010113742,18000,4.8875855327468201E-2,879.76539589442757,14256,2.3042929292929292E-2,328.5,4828.2496826622319,378672.38872316777,N/A,SCL,2632.67659063625,5376,57024,28512,90912,8577.70833333333,34.3108333333333,Electric Baseboard,Electric,N/A,3986.0251444543978,N/A,N/A,N/A,1292030.1903234483,N/A,13600.317792878404,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00292,BLDG_F5A9DCA9-716E-D149-83C8-4C566DE1D4B8,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98105,1971,42768,1,1,10,No,1,0,27,69,0,0,96,No,Yes,,Rigid frame (concrete or steel),Concrete,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,404721.1270857082,N/A,SCL,2632.67659063625,0,65000,0,65000,5426,21.4779166666667,Electric Baseboard,Electric,N/A,4215.8450738094607,N/A,N/A,N/A,1380908.4856164362,N/A,14384.46339183788,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00289,BLDG_635D16A8-40EF-634D-8384-287B5D10482C,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98101,Unknown,42769,1,1,6,No,1,65,0,0,0,0,65,No,Yes,,Frame,Wood,"> 90% Unconditioned Basement ",0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,216259.78923725887,N/A,SCL,2632.67659063625,1815.45,36309,0,38124.45,3660.76388888889,21.4013888888889,Electric Baseboard,Electric,N/A,3327.0736805732136,N/A,N/A,N/A,737878.40087752719,N/A,11351.975398115805,N/A,N/A,N/A,N/A,N/A,N/A,N/A
BLDG_00294,BLDG_05FBCED0-E1C0-0349-AAF7-2C3475474029,Puget Sound,"King, WA",Seattle City Light,,Y,SEATTLE,WA,98109,1997,42781,1,1,6,No,1,10,31,24,0,0,65,No,Yes,,Frame,Wood,Other,0,Exclude,Exclude,0,Exclude,Exclude,0,Exclude,Exclude,Exclude,216166.89049588935,N/A,SCL,2632.67659063625,5800,46200,8800,60800,3863.77604166667,22.5882291666667,Zonal Heat,Electric,N/A,3325.6444691675283,N/A,N/A,N/A,737561.43037197448,N/A,11347.098928799607,N/A,N/A,N/A,N/A,N/A,N/A,N/A
