Cadmus ID,DB_SiteID,PK_SiteID,CK_BuildingID,Region,County,Electric Utility,Gas Utility,Is electric BPA utility,Home Type - FMP Detailed,Home Type - Final,City,State,Zip,Year Built,Site Visit Date,Heating Zone,Cooling Zone,Ownership,N Floors,Conditioned Area,Conditioned Volume,Construction,Framing Type,Foundation Type,Qty Occupants,Qty Bedrooms,Qty Bathrooms,Qty Rooms,Qty Installed CFL Lamps,Qty Installed LED Lamps,Qty Installed Incandescent Lamps,Qty Installed Halogen Lamps,Qty Installed Incandescent / Halogen Lamps,Qty Installed Linear Fluor. Lamps,Qty Installed Unknown Lamps,Qty Installed Other Lamps,Qty Stored CFL Lamps,Qty Stored LED Lamps,Qty Stored Incandescent Lamps,Qty Stored Halogen Lamps,Qty Stored Incandescent / Halogen Lamps,Qty Stored Linear Fluor. Lamps,Qty Stored Unknown Lamps,Qty Stored Other Lamps,Total Installed Lighting,Total Stored Lighting,Primary Heating System,Primary Heating Fuel,Primary Cooling System,Attic Ceiling Area,Attic Ceiling U-Value,Roof Deck Ceiling Area,Roof Deck Ceiling U-Value,Sloped / Vaulted (no attic) Ceiling Area,Sloped / Vaulted (no attic) Ceiling U-Value,Adiabatic Ceiling Area,Adiabatic Ceiling U-Value,Other Ceiling Area,Other Ceiling U-Value,Total Ceiling Area,Total Ceiling U-Value,Ceiling UA,Adiabatic Wall Area,Adiabatic Wall U-Value,Framed Wall Area,Framed Wall U-Value,Framed 2x2 Wall Area,Framed 2x2 Wall U-Value,Framed 2x3 Wall Area,Framed 2x3 Wall U-Value,Framed 2x4 Wall Area,Framed 2x4 Wall U-Value,Framed 2x6 Wall Area,Framed 2x6 Wall U-Value,Framed 2x8 Wall Area,Framed 2x8 Wall U-Value,Framed Alternative Framed Wall Area,Framed Alternative Framed Wall U-Value,ICF Wall Area,ICF Wall U-Value,Infill Frame Wall Area,Infill Frame Wall U-Value,Knee Wall Area,Knee Wall U-Value,Log Wall Area,Log Wall U-Value,Masonry Wall Area,Masonry Wall U-Value,Masonry (Basement) Wall Area,Masonry (Basement) Wall U-Value,Other Wall Area,Other Wall U-Value,SIP Wall Area,SIP Wall U-Value,Total Wall Area,Total Wall U-Value,Wall UA,Basement Floor Area,Basement Floor U-Value,Cantilever Floor Area,Cantilever Floor U-Value,Crawlspace Floor Area,Crawlspace Floor U-Value,Floor over other area Floor Area,Floor over other area Floor U-Value,Slab Floor Area,Slab Floor Perimeter,Slab Floor F-Value,Slab Floor FA,Total Floor Area,Total Floor U-Value,Floor UA,Window Area,Window U-Value,Window UA,Door Area,Door U-Value,Door UA,Storm Window Area,Storm Window U-Value,Storm Window UA,Skylight Area,Skylight U-Value,Skylight UA,Window and Door UA,Whole House UA,Conditioned Volume to Area Ratio,Floor to Ceiling Ratio,Window to Wall Ratio,Wall Area to Conditioned Area,Audio Equipment Qty,Dehumidifier Qty,Desktop Qty,Dishwasher Qty,Dryer Qty,Freezer Qty,Game Console Qty,Laptop Qty,Large Unusual Load Qty,Power Strip Qty,Refrigerator Qty,Stove/Oven Qty,Television Qty,Thermostat Qty,Washer Qty,Well Pump Qty,Total Appliances,Faucet Qty,Showerhead Qty,Ducting Qty,Ventilation Qty,Blower Door Qty,TrueFlow Qty,Air Handler Qty,Air Source Heat Pump Qty,Air Source Dual Fuel Heat Pump Qty,Boiler Qty,Central AC Qty,Chiller Qty,Cooling Tower Qty,Electric Baseboard Qty,Evaporative Cooling Qty,Furnace Qty,GeoThermal Heat Pump Qty,Mini-split AC Qty,Mini-split HP Qty,Packaged AC Qty,Packaged HP Qty,Stove/Fireplace Qty,Water Source Heat Pump Qty,Zonal Heat Qty,Instantaneous Electric Resistance Water Heater Qty,Instantaneous Fossil Fuel Condensing Water Heater Qty,Instantaneous Fossil Fuel Non-Condensing Water Heater Qty,Instantaneous Unknown Water Heater Qty,Storage Electric Heat Pump (Packaged) Water Heater Qty,Storage Electric Heat Pump (Split System) Water Heater Qty,Storage Electric Resistance Water Heater Qty,Storage Fossil Fuel Condensing Water Heater Qty,Storage Fossil Fuel Non-Condensing Water Heater Qty,Storage Indirect Water Heater Water Heater Qty,Storage Unknown Water Heater Qty,Total DHW,Total Cooling,Total Heating,Annual Electric Usage (kWh),Annual Gas Usage (Therms),Annual Wood Cord Usage (Cords),Annual Wood Pellet Usage (Tons),Annual Propane Usage (Gallons),Annual Oil Usage (Gallons),Strata Territory,Strata Population Estimate,Annual Electric Usage (kBtu),Annual Gas Usage (kBtu),Annual Wood Cord Usage (kBtu),Annual Wood Pellet Usage (kBtu),Annual Propane Usage (kBtu),Annual Oil Usage (kBtu)
RBM57946 OS BPA,SITE_01268,SITE_8949D6F1-FDA5-114E-99DF-B7B6EF1AB421,BLDG_B09EA766-57C1-CA4B-81B5-E7BFD0E9E2C6,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97402,1962,42949,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,4,13,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,7,Zonal Heat,Electric,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,80.1458333333333,0.38,30.4554166666667,0,Unknown,0,0,0,0,0,0,0,30.4554166666667,N/A,N/A,N/A,N/A,N/A,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,7,2,1,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM58283 OS BPA,SITE_01269,SITE_2DC07270-7138-4C4C-8DAB-663585000A8B,BLDG_AF6E4DED-CDA6-4D4A-84BD-58AC6851E078,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97402,1957,42947,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,1,2,2,9,5,0,10,2,0,0,0,0,2,1,13,2,0,0,0,0,17,18,Zonal Heat,Electric,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,92.4166666666667,0.38,35.1183333333333,20,0.4,8,0,0,0,0,0,0,43.1183333333333,N/A,N/A,N/A,N/A,N/A,1,0,0,1,0,0,0,0,0,0,1,1,1,1,1,0,7,3,1,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,3,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM58345 OS BPA,SITE_01270,SITE_9158F466-8DF2-8040-8E50-BD560BE7FDD9,BLDG_4CE73ED0-6CD4-7E4A-AABF-095F6246EBF9,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97402,2015,42992,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,2,2,2,9,5,10,3,0,0,0,3,0,2,0,3,0,0,0,0,0,21,5,Packaged HP,N/A,Packaged HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,77.0277777777778,0.38,29.2705555555556,39,0.85333333333333339,33.28,0,0,0,0,0,0,62.5505555555556,N/A,N/A,N/A,N/A,N/A,2,0,1,1,1,0,2,1,0,2,1,1,1,1,1,0,15,3,2,0,4,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM58517 OS BPA,SITE_01271,SITE_91F57C2B-3495-184F-BD3D-938E09A2846D,BLDG_39863722-F1CB-4B07-BBCC-52E7F126E6F3,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97402,Unknown,42992,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,7,13,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,17,0,Mini-Split HP,Electric,Mini-Split HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,67.5555555555556,0.38,25.6711111111111,20,0.4,8,0,0,0,0,0,0,33.6711111111111,N/A,N/A,N/A,N/A,N/A,0,0,0,1,0,0,0,1,0,3,1,1,2,1,0,0,10,2,1,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM58643 OS BPA,SITE_01272,SITE_567F4E33-5E1A-0A4D-8CCA-C113CAA5F504,,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Single Family Detached,Single Family (4 or fewer units),EUGENE,OR,97405,1971,42950,1,1,Own / buying,1,1370,10412,Frame,Wood,"> 90% Crawlspace ",4,4,2,12,22,0,4,0,0,0,0,2,16,0,0,0,0,0,0,0,28,16,Mini-Split HP,Electric,Mini-Split HP,1370,9.5334728609617184E-2,0,0,0,0,0,0,0,0,1370,9.5334728609617184E-2,130.60857819517554,0,0,0,0,0,0,0,0,1314,0.17806251795236847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1314,0.17806251795236847,233.97414858941215,0,0,0,0,1370,0.21271509224709678,0,0,0,0,0,0,1370,0.21271509224709678,291.41967637852258,160.472222222222,0.38,60.9794444444444,20,1.2266666666666668,24.5333333333333,0,0,0,0,0,0,85.5127777777778,741.51518094088806,7.6,1,0.12212497886013868,0.9591240875912409,0,0,0,2,1,0,0,2,0,0,1,0,1,4,1,0,12,3,1,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,3,14214.223945875599,N/A,0,0,0,0,BPA,265635,48498.932103327541,N/A,0,0,0,0
RBM58767 OS BPA,SITE_01273,SITE_A552E311-96AD-1D42-AC24-17DBED25AC39,BLDG_136360B6-3710-4329-A9BA-2AADCB8D5E79,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97402,1960,42991,1,1,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,5,6,15,0,0,2,0,0,1,0,2,0,0,0,0,0,0,24,2,Electric Baseboard,Electric,Evaporative Cooling,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,43.75,0.38,16.625,19.5,1.2266666666666668,23.92,0,0,0,0,0,0,40.545,N/A,N/A,N/A,N/A,N/A,1,0,3,0,1,0,0,0,0,7,1,1,2,2,1,0,19,2,1,0,2,0,No,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,1,3,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM59433 OS BPA,SITE_01274,SITE_FC6E7E9B-6F2B-7448-9C35-BE75000EE4CF,BLDG_61853577-2DAA-4F33-B20C-5061E3899F8A,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97405,1975,42992,1,1,Own / buying,N/A,N/A,N/A,N/A,N/A,N/A,1,2,2,14,14,5,21,0,0,5,0,0,1,0,1,0,0,0,0,0,45,2,Mini-Split HP,Electric,Mini-Split HP,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,148.270833333333,0.7,103.789583333333,20,1.2266666666666668,24.5333333333333,0,0,0,0,0,0,128.322916666667,N/A,N/A,N/A,N/A,N/A,1,0,1,0,1,0,0,0,0,1,1,1,1,3,1,0,11,3,1,1,3,0,No,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,1,4,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM59505 OS BPA,SITE_01275,SITE_91B7C84B-0D76-7047-8673-C20849EA3229,BLDG_23D99B0F-B374-9E48-939E-7AE25D0C2CE7,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97405,2016,42961,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,4,4,1,6,3,0,0,0,0,0,0,0,3,0,0,0,0,14,3,Zonal Heat,Electric,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,47.5,1.16,55.1,20,0.4,8,47.5,0,0,0,0,0,63.1,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,6,2,1,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,2,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM59714 OS BPA,SITE_01276,SITE_D71E3166-E90B-2945-A873-9D6E57D02701,BLDG_3F067FE0-81E3-49E7-9957-05C145675A0C,Western Oregon,"Lane, OR",Eugene Water and Electric Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),EUGENE,OR,97408,2013,42992,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,2,3,2,12,0,33,4,2,0,0,0,0,0,0,0,0,0,0,0,0,39,0,Zonal Heat,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,119.083333333333,0.38,45.2516666666667,40,0.81333333333333324,32.5333333333333,0,0,0,0,0,0,77.785,N/A,N/A,N/A,N/A,N/A,3,0,0,1,1,0,0,1,0,5,1,1,3,2,1,0,19,3,2,1,4,0,No,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,1,2,3,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM59813 OS BPA,SITE_01277,SITE_41CBDC6F-3E04-8F4F-A5C2-9EC1D292AE4F,BLDG_87EDA064-8125-4F41-A802-FD6AFB23ACE4,Western Oregon,"Coos, OR",City of Bandon,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),BANDON,OR,97411,1995,42941,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,9,2,0,18,0,0,2,0,0,0,0,0,4,0,0,0,0,22,4,Zonal Heat,Electric,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,79.375,0.38,30.1625,40,1.2266666666666668,49.0666666666667,0,0,0,0,0,0,79.2291666666667,N/A,N/A,N/A,N/A,N/A,0,0,0,0,0,0,0,1,0,1,1,1,2,3,0,0,9,2,1,1,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM60441 OS BPA,SITE_01278,SITE_316B0C45-5D9E-2A44-9C4F-507ADD73F032,,Western Oregon,"Coos, OR",Central Lincoln PUD,N/A,Y,Double Wide,Manufactured,NORTH BEND,OR,97459,1981,42964,1,1,Rent,1,1472,11040,Frame,Wood,"> 90% Crawlspace ",3,4,2,11,24,2,8,7,0,0,0,4,0,7,0,0,0,0,0,0,45,7,Furnace,Electric,,600,8.97584458242313E-2,0,0,845,8.4929597754492686E-2,0,0,0,0,1445,8.6934655776529479E-2,125.62057759708509,0,0,0,0,0,0,0,0,1262,9.4660257130752795E-2,0,0,0,0,0,0,0,0,0,0,54,0.11278678255422442,0,0,0,0,0,0,0,0,0,0,1316,9.5404050727156645E-2,125.55173075693814,0,0,0,0,1472,7.4258446073681456E-2,0,0,0,0,0,0,1472,7.4258446073681456E-2,109.3084326204591,158.966579861111,0.38,60.4073003472222,33.8888888888889,0.62889617486338811,21.3125925925926,0,0,0,14.2526041666667,0.6,8.5515625,90.2714554398148,450.75219641429715,7.5,1.0186851211072665,0.12079527345069235,0.89402173913043481,0,0,0,1,1,0,1,0,0,3,1,1,2,1,1,0,12,3,2,1,3,0,No,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,5,N/A,N/A,0,0,0,0,BPA,36688,N/A,N/A,0,0,0,0
RBM60663 OS BPA,SITE_01279,SITE_BAB1043B-B1DD-3343-B3F1-E41FF3B32C38,BLDG_D8AF5D87-C615-9D42-AE75-0CEBB7BB8941,Western Oregon,"Douglas, OR",Central Lincoln PUD,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),REEDSPORT,OR,97467,Unknown,42944,1,2,Rent,N/A,N/A,N/A,N/A,N/A,N/A,1,2,1,7,2,0,16,0,0,0,0,0,1,2,3,8,0,0,0,0,18,14,Electric Baseboard,Electric,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,58.75,0.38,22.325,20,0.85333333333333328,17.0666666666667,0,0,0,0,0,0,39.3916666666667,N/A,N/A,N/A,N/A,N/A,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4,2,1,0,1,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM70063 OS BPA,SITE_01280,SITE_F5979086-858A-0E42-9448-4F4534D27270,BLDG_0779F85F-BD02-AF4B-9D03-177AF904D5C0,Western Oregon,"Lane, OR",Springfield Utility Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),SPRINGFIELD,OR,97477,1976,42986,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,6,5,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,Zonal Heat,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,95.7777777777778,0.38,36.3955555555556,20,0.4,8,0,0,0,0,0,0,44.3955555555556,N/A,N/A,N/A,N/A,N/A,3,0,0,1,0,0,3,1,0,5,1,1,2,5,0,0,22,2,1,0,2,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM70271 OS BPA,SITE_01281,SITE_54DC8BEE-AEA4-8348-B739-63446A3F4D07,BLDG_E4F85A57-4EE1-984D-A925-3219C2007FB4,Western Oregon,"Lane, OR",Springfield Utility Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),SPRINGFIELD,OR,97477,1969,42962,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,2,2,1,8,5,0,10,3,0,0,2,0,0,0,0,0,0,0,0,0,20,0,Zonal Heat,Electric,,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,78.7638888888889,1.16,91.3661111111111,20.5555555555556,0.45000000000000007,9.25,0,0,0,0,0,0,100.616111111111,N/A,N/A,N/A,N/A,N/A,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,5,2,1,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM70389 OS BPA,SITE_01282,SITE_81F5A029-8165-C948-B226-2599BA0236C2,BLDG_F1AB1B5E-CA2E-EC4D-A628-117635BFE955,Western Oregon,"Lane, OR",Springfield Utility Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),SPRINGFIELD,OR,97477,1975,42985,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,4,2,1,7,6,3,9,0,0,1,0,0,0,4,0,0,0,0,0,0,19,4,Zonal Heat,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,93.8333333333333,0.38,35.6566666666667,0,Unknown,0,0,0,0,0,0,0,35.6566666666667,N/A,N/A,N/A,N/A,N/A,1,0,2,1,0,0,2,0,0,0,1,1,2,3,0,0,13,2,1,0,1,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,2,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
RBM70593 OS BPA,SITE_01283,SITE_937D227F-22CD-DE4A-AF4A-CBB153B2D6E4,BLDG_1DFB138A-1364-A945-8146-EFCC500C0A71,Western Oregon,"Lane, OR",Springfield Utility Board,N/A,Y,Apartment Building (3 or fewer floors),Multifamily (5 or more units),SPRINGFIELD,OR,97477,1960,42951,1,1,Rent,N/A,N/A,N/A,N/A,N/A,N/A,1,1,1,6,12,3,0,0,0,0,0,0,13,0,1,0,0,0,0,0,15,14,Electric Baseboard,Electric,Packaged AC,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,55.9305555555556,0.7,39.1513888888889,19.75,0.4,7.9,0,0,0,0,0,0,47.0513888888889,N/A,N/A,N/A,N/A,N/A,1,0,1,0,0,0,0,0,0,0,1,1,2,0,0,0,6,2,1,0,1,0,No,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,2,N/A,N/A,0,0,0,0,BPA,45845,N/A,N/A,0,0,0,0
